Hourly_DateTime,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,ZenithDeviation,Year,Month,Day,Hour,Log_Radiation
2016-10-22 09:00:00,556.92,49.92,30.42,102.08,105.87,5.53,159.50,2016,10,22,9,6.32
2016-10-22 10:00:00,862.24,53.67,30.42,82.08,134.98,4.40,99.50,2016,10,22,10,6.76
2016-10-22 11:00:00,963.72,57.00,30.41,53.58,83.76,6.00,39.50,2016,10,22,11,6.87
2016-10-22 12:00:00,977.80,56.58,30.40,62.17,120.25,6.56,22.00,2016,10,22,12,6.89
2016-10-22 13:00:00,907.84,56.25,30.38,70.50,67.32,5.06,80.50,2016,10,22,13,6.81
2016-10-22 14:00:00,778.43,54.92,30.37,79.75,82.98,6.00,140.50,2016,10,22,14,6.66
2016-10-22 15:00:00,540.98,53.25,30.37,82.83,121.58,7.87,200.50,2016,10,22,15,6.29
2016-10-22 16:00:00,305.58,51.50,30.38,86.00,100.79,6.09,260.50,2016,10,22,16,5.72
2016-10-22 17:00:00,89.89,49.50,30.40,88.08,122.47,6.56,320.50,2016,10,22,17,4.50
2016-10-22 18:00:00,1.27,47.00,30.40,95.75,142.80,7.22,380.50,2016,10,22,18,0.24
2016-10-22 19:00:00,1.21,47.58,30.42,99.08,101.47,6.84,440.50,2016,10,22,19,0.19
2016-10-22 20:00:00,1.21,48.00,30.42,100.75,131.46,8.62,500.50,2016,10,22,20,0.19
2016-10-22 21:00:00,1.22,47.33,30.43,101.00,130.35,6.09,560.50,2016,10,22,21,0.19
2016-10-22 22:00:00,1.20,46.67,30.43,101.00,106.76,6.65,620.50,2016,10,22,22,0.19
2016-10-22 23:00:00,1.21,47.75,30.42,101.00,114.62,5.72,680.50,2016,10,22,23,0.19
2016-10-23 00:00:00,1.21,47.36,30.41,101.00,124.64,3.99,697.45,2016,10,23,0,0.19
2016-10-23 01:00:00,1.20,47.00,30.40,100.67,128.88,5.72,639.50,2016,10,23,1,0.19
2016-10-23 02:00:00,1.22,47.00,30.38,101.00,125.02,4.87,579.50,2016,10,23,2,0.20
2016-10-23 03:00:00,1.23,46.17,30.38,101.42,144.70,5.53,519.50,2016,10,23,3,0.21
2016-10-23 04:00:00,1.21,46.83,30.37,102.00,134.63,8.25,459.50,2016,10,23,4,0.19
2016-10-23 05:00:00,1.21,47.00,30.37,102.00,133.23,8.15,399.50,2016,10,23,5,0.19
2016-10-23 06:00:00,9.44,46.25,30.38,100.33,139.13,7.31,339.50,2016,10,23,6,2.24
2016-10-23 07:00:00,182.27,46.33,30.39,99.42,90.78,5.90,279.50,2016,10,23,7,5.21
2016-10-23 08:00:00,401.56,48.08,30.40,99.83,92.73,6.09,219.50,2016,10,23,8,6.00
2016-10-23 09:00:00,715.51,51.08,30.41,92.33,88.76,5.06,159.50,2016,10,23,9,6.57
2016-10-23 10:00:00,866.41,53.75,30.42,84.33,63.64,6.37,99.50,2016,10,23,10,6.76
2016-10-23 11:00:00,927.89,55.58,30.41,77.75,146.53,6.09,39.50,2016,10,23,11,6.83
2016-10-23 12:00:00,962.38,56.83,30.40,70.83,62.85,6.00,22.00,2016,10,23,12,6.87
2016-10-23 13:00:00,910.81,60.50,30.39,47.08,52.14,6.00,80.50,2016,10,23,13,6.81
2016-10-23 14:00:00,769.64,58.33,30.38,73.25,131.91,5.81,140.50,2016,10,23,14,6.65
2016-10-23 15:00:00,539.55,55.83,30.38,81.17,58.48,7.12,200.50,2016,10,23,15,6.29
2016-10-23 16:00:00,281.69,55.58,30.39,66.75,109.96,4.68,260.50,2016,10,23,16,5.64
2016-10-23 17:00:00,34.45,52.17,30.39,71.42,114.09,6.56,320.50,2016,10,23,17,3.54
2016-10-23 18:00:00,1.30,50.25,30.40,59.83,115.20,6.84,380.50,2016,10,23,18,0.26
2016-10-23 19:00:00,1.21,47.17,30.42,60.42,144.70,6.37,440.50,2016,10,23,19,0.19
2016-10-23 20:00:00,1.22,47.83,30.44,40.08,152.31,8.72,500.50,2016,10,23,20,0.20
2016-10-23 21:00:00,1.22,47.58,30.45,36.00,158.38,9.84,560.50,2016,10,23,21,0.20
2016-10-23 22:00:00,1.20,46.67,30.45,38.58,166.99,8.53,620.50,2016,10,23,22,0.19
2016-10-23 23:00:00,1.20,46.08,30.45,47.08,169.85,8.53,680.50,2016,10,23,23,0.19
2016-10-24 00:00:00,1.21,46.00,30.44,53.82,172.64,7.67,697.45,2016,10,24,0,0.19
2016-10-24 01:00:00,1.21,46.00,30.43,54.58,174.12,7.87,639.50,2016,10,24,1,0.19
2016-10-24 02:00:00,1.22,46.42,30.41,54.25,162.99,8.62,579.50,2016,10,24,2,0.20
2016-10-24 03:00:00,1.21,47.58,30.40,54.25,163.21,9.56,519.50,2016,10,24,3,0.19
2016-10-24 04:00:00,1.21,47.42,30.40,57.75,157.51,8.53,459.50,2016,10,24,4,0.19
2016-10-24 05:00:00,1.22,47.92,30.41,59.67,166.05,10.69,399.50,2016,10,24,5,0.20
2016-10-24 06:00:00,14.28,48.08,30.43,59.58,164.98,10.59,339.50,2016,10,24,6,2.66
2016-10-24 07:00:00,174.46,51.42,30.44,56.08,147.06,9.09,279.50,2016,10,24,7,5.16
2016-10-24 08:00:00,482.60,58.50,30.45,43.83,127.07,6.28,219.50,2016,10,24,8,6.18
2016-10-24 09:00:00,705.88,60.75,30.45,41.75,122.47,7.59,159.50,2016,10,24,9,6.56
2016-10-24 10:00:00,852.49,60.75,30.45,47.75,148.82,8.90,99.50,2016,10,24,10,6.75
2016-10-24 11:00:00,940.44,59.73,30.45,59.55,93.94,8.90,42.00,2016,10,24,11,6.85
2016-10-24 12:00:00,939.99,58.33,30.44,77.17,67.26,9.37,22.00,2016,10,24,12,6.85
2016-10-24 13:00:00,892.27,57.67,30.42,80.42,82.33,7.12,80.50,2016,10,24,13,6.79
2016-10-24 14:00:00,757.02,56.67,30.42,78.58,58.61,9.28,140.50,2016,10,24,14,6.63
2016-10-24 15:00:00,459.60,56.75,30.42,79.42,86.39,7.50,200.50,2016,10,24,15,6.13
2016-10-24 16:00:00,189.30,54.33,30.42,93.50,169.35,5.62,260.50,2016,10,24,16,5.24
2016-10-24 17:00:00,39.66,51.58,30.43,99.75,80.77,4.59,320.50,2016,10,24,17,3.68
2016-10-24 18:00:00,1.40,50.42,30.43,100.83,111.47,4.59,380.50,2016,10,24,18,0.34
2016-10-24 19:00:00,1.22,49.42,30.45,101.00,118.31,4.96,440.50,2016,10,24,19,0.19
2016-10-24 20:00:00,1.21,48.25,30.46,92.92,137.71,6.75,500.50,2016,10,24,20,0.19
2016-10-24 21:00:00,1.21,47.08,30.47,77.58,159.48,5.91,560.50,2016,10,24,21,0.19
2016-10-24 22:00:00,1.20,46.50,30.46,73.50,150.61,5.44,620.50,2016,10,24,22,0.19
2016-10-24 23:00:00,1.21,46.25,30.46,69.83,164.78,6.37,680.50,2016,10,24,23,0.19
2016-10-25 00:00:00,1.21,45.91,30.45,68.91,169.50,6.65,696.45,2016,10,25,0,0.19
2016-10-25 01:00:00,1.21,45.00,30.44,67.75,186.79,8.06,638.50,2016,10,25,1,0.19
2016-10-25 02:00:00,1.21,46.33,30.43,60.17,187.34,10.31,578.50,2016,10,25,2,0.19
2016-10-25 03:00:00,1.21,47.50,30.42,56.25,191.93,11.44,518.50,2016,10,25,3,0.19
2016-10-25 04:00:00,1.22,47.58,30.43,55.50,194.38,8.15,458.50,2016,10,25,4,0.20
2016-10-25 05:00:00,1.22,47.58,30.44,58.08,191.54,10.31,398.50,2016,10,25,5,0.20
2016-10-25 06:00:00,13.59,48.25,30.45,55.92,192.31,7.68,338.50,2016,10,25,6,2.61
2016-10-25 07:00:00,164.67,49.58,30.46,54.58,206.51,3.37,278.50,2016,10,25,7,5.10
2016-10-25 08:00:00,484.48,57.83,30.48,43.00,177.70,1.12,218.50,2016,10,25,8,6.18
2016-10-25 09:00:00,705.92,61.42,30.49,45.58,63.23,3.56,158.50,2016,10,25,9,6.56
2016-10-25 10:00:00,865.04,64.25,30.49,39.00,262.77,4.78,98.50,2016,10,25,10,6.76
2016-10-25 11:00:00,948.13,63.17,30.48,55.50,179.16,4.59,38.50,2016,10,25,11,6.85
2016-10-25 12:00:00,955.80,64.00,30.46,60.83,130.53,5.16,21.83,2016,10,25,12,6.86
2016-10-25 13:00:00,913.58,64.50,30.44,64.67,152.56,6.28,80.50,2016,10,25,13,6.82
2016-10-25 14:00:00,648.92,63.83,30.43,70.08,256.12,7.78,140.50,2016,10,25,14,6.48
2016-10-25 15:00:00,241.27,58.50,30.43,89.50,204.94,5.43,200.50,2016,10,25,15,5.49
2016-10-25 16:00:00,301.98,58.92,30.42,86.50,205.61,3.65,260.50,2016,10,25,16,5.71
2016-10-25 17:00:00,41.45,54.92,30.43,95.25,139.75,2.06,320.50,2016,10,25,17,3.72
2016-10-25 18:00:00,1.67,53.17,30.43,95.58,234.65,1.22,380.50,2016,10,25,18,0.51
2016-10-25 19:00:00,1.22,51.33,30.45,98.00,108.51,2.62,440.50,2016,10,25,19,0.20
2016-10-25 20:00:00,1.22,50.00,30.46,88.50,154.83,2.90,500.50,2016,10,25,20,0.20
2016-10-25 21:00:00,1.22,47.83,30.46,73.17,158.23,4.41,560.50,2016,10,25,21,0.20
2016-10-25 22:00:00,1.22,47.58,30.46,50.58,153.46,4.40,620.50,2016,10,25,22,0.20
2016-10-25 23:00:00,1.22,46.58,30.45,44.42,166.79,6.56,680.50,2016,10,25,23,0.20
2016-10-26 00:00:00,1.20,46.64,30.45,49.09,152.94,6.24,696.45,2016,10,26,0,0.18
2016-10-26 01:00:00,1.21,45.83,30.43,53.92,154.72,5.53,638.50,2016,10,26,1,0.19
2016-10-26 02:00:00,1.21,44.83,30.41,46.67,163.83,5.90,578.50,2016,10,26,2,0.19
2016-10-26 03:00:00,1.21,44.83,30.40,38.58,176.55,7.40,518.50,2016,10,26,3,0.19
2016-10-26 04:00:00,1.22,44.42,30.40,34.17,176.08,6.47,458.50,2016,10,26,4,0.19
2016-10-26 05:00:00,1.21,45.00,30.40,31.25,168.74,6.56,398.50,2016,10,26,5,0.19
2016-10-26 06:00:00,9.15,46.33,30.41,28.92,176.05,7.03,338.50,2016,10,26,6,2.21
2016-10-26 07:00:00,166.06,51.25,30.43,23.25,165.61,7.12,278.50,2016,10,26,7,5.11
2016-10-26 08:00:00,507.03,61.00,30.44,19.08,125.44,4.87,218.50,2016,10,26,8,6.23
2016-10-26 09:00:00,715.23,62.75,30.45,21.75,55.98,4.87,158.50,2016,10,26,9,6.57
2016-10-26 10:00:00,866.35,63.33,30.45,38.75,139.01,6.00,98.50,2016,10,26,10,6.76
2016-10-26 11:00:00,950.57,61.58,30.43,50.33,91.31,6.18,38.50,2016,10,26,11,6.86
2016-10-26 12:00:00,963.14,60.58,30.42,52.17,81.29,5.34,21.83,2016,10,26,12,6.87
2016-10-26 13:00:00,895.57,59.58,30.40,57.17,29.78,8.15,80.50,2016,10,26,13,6.80
2016-10-26 14:00:00,759.11,58.67,30.39,67.83,114.21,5.90,140.50,2016,10,26,14,6.63
2016-10-26 15:00:00,564.48,58.42,30.39,73.83,58.43,6.00,200.50,2016,10,26,15,6.34
2016-10-26 16:00:00,320.07,56.58,30.39,75.17,67.77,4.97,260.50,2016,10,26,16,5.77
2016-10-26 17:00:00,52.55,53.00,30.39,77.08,91.20,4.22,320.50,2016,10,26,17,3.96
2016-10-26 18:00:00,1.25,49.00,30.41,87.17,116.89,5.62,380.50,2016,10,26,18,0.23
2016-10-26 19:00:00,1.22,48.00,30.42,94.58,129.15,7.78,440.50,2016,10,26,19,0.20
2016-10-26 20:00:00,1.23,49.17,30.44,99.00,138.22,7.87,500.50,2016,10,26,20,0.20
2016-10-26 21:00:00,1.22,47.58,30.44,95.75,127.67,7.12,560.50,2016,10,26,21,0.20
2016-10-26 22:00:00,1.21,47.83,30.44,96.75,144.75,7.78,620.50,2016,10,26,22,0.19
2016-10-26 23:00:00,1.21,47.33,30.43,81.42,144.67,6.00,680.50,2016,10,26,23,0.19
2016-10-27 00:00:00,1.21,45.73,30.42,59.64,150.50,5.83,696.45,2016,10,27,0,0.19
2016-10-27 01:00:00,1.21,44.58,30.41,58.25,159.30,6.84,638.50,2016,10,27,1,0.19
2016-10-27 02:00:00,1.21,45.17,30.39,38.50,175.64,8.44,578.50,2016,10,27,2,0.19
2016-10-27 03:00:00,1.20,46.00,30.38,33.33,174.16,8.53,518.50,2016,10,27,3,0.18
2016-10-27 04:00:00,1.21,45.42,30.38,32.67,176.22,7.50,458.50,2016,10,27,4,0.19
2016-10-27 05:00:00,1.21,45.17,30.38,48.33,145.30,6.56,398.50,2016,10,27,5,0.19
2016-10-27 06:00:00,15.45,44.25,30.40,77.17,153.01,7.87,338.50,2016,10,27,6,2.74
2016-10-27 07:00:00,164.18,47.83,30.41,92.17,134.99,6.56,278.50,2016,10,27,7,5.10
2016-10-27 08:00:00,485.89,57.50,30.42,62.67,117.65,4.59,218.50,2016,10,27,8,6.19
2016-10-27 09:00:00,695.83,61.92,30.44,50.83,47.18,4.03,158.50,2016,10,27,9,6.55
2016-10-27 10:00:00,853.76,60.25,30.44,60.75,88.89,6.09,98.50,2016,10,27,10,6.75
2016-10-27 11:00:00,919.50,63.25,30.43,40.42,117.36,5.72,38.50,2016,10,27,11,6.82
2016-10-27 12:00:00,905.97,63.25,30.41,39.33,132.07,4.59,21.83,2016,10,27,12,6.81
2016-10-27 13:00:00,824.66,61.42,30.39,57.92,64.96,6.65,80.50,2016,10,27,13,6.71
2016-10-27 14:00:00,716.07,58.25,30.38,72.42,86.77,7.59,140.50,2016,10,27,14,6.57
2016-10-27 15:00:00,429.48,54.58,30.37,88.17,48.20,6.18,200.50,2016,10,27,15,6.06
2016-10-27 16:00:00,251.56,53.08,30.38,93.58,64.41,4.87,260.50,2016,10,27,16,5.53
2016-10-27 17:00:00,57.75,50.50,30.39,97.58,76.24,4.69,320.50,2016,10,27,17,4.06
2016-10-27 18:00:00,1.24,48.50,30.39,97.25,120.91,4.78,380.50,2016,10,27,18,0.22
2016-10-27 19:00:00,1.21,48.25,30.41,89.33,131.66,4.59,440.50,2016,10,27,19,0.19
2016-10-27 20:00:00,1.21,45.67,30.43,96.83,134.12,6.28,500.50,2016,10,27,20,0.19
2016-10-27 21:00:00,1.20,45.92,30.43,87.75,132.49,5.34,560.50,2016,10,27,21,0.18
2016-10-27 22:00:00,1.21,45.50,30.43,91.08,130.78,6.65,620.50,2016,10,27,22,0.19
2016-10-27 23:00:00,1.21,45.92,30.42,98.67,137.98,7.40,680.50,2016,10,27,23,0.19
2016-10-28 00:00:00,1.22,45.83,30.42,100.00,155.13,6.84,698.50,2016,10,28,0,0.20
2016-10-28 01:00:00,1.21,47.00,30.40,100.00,149.77,6.00,638.50,2016,10,28,1,0.19
2016-10-28 02:00:00,1.22,47.00,30.39,100.67,148.35,4.87,578.50,2016,10,28,2,0.19
2016-10-28 03:00:00,1.21,47.00,30.39,100.83,113.09,4.59,518.50,2016,10,28,3,0.19
2016-10-28 04:00:00,1.21,47.00,30.38,101.17,105.79,4.31,458.50,2016,10,28,4,0.19
2016-10-28 05:00:00,1.21,46.08,30.37,101.83,126.05,4.22,398.50,2016,10,28,5,0.19
2016-10-28 06:00:00,11.31,46.00,30.39,102.00,111.21,3.47,338.50,2016,10,28,6,2.43
2016-10-28 07:00:00,111.65,47.25,30.40,102.00,142.52,5.34,278.50,2016,10,28,7,4.72
2016-10-28 08:00:00,288.70,49.67,30.41,101.50,90.45,6.19,218.50,2016,10,28,8,5.67
2016-10-28 09:00:00,398.67,49.50,30.43,101.08,111.44,5.25,158.50,2016,10,28,9,5.99
2016-10-28 10:00:00,504.18,50.08,30.43,101.58,81.72,4.69,98.50,2016,10,28,10,6.22
2016-10-28 11:00:00,499.06,50.50,30.42,100.50,98.23,4.68,38.50,2016,10,28,11,6.21
2016-10-28 12:00:00,600.26,49.83,30.40,101.00,77.38,4.50,21.83,2016,10,28,12,6.40
2016-10-28 13:00:00,713.52,50.33,30.39,100.08,56.14,4.78,80.50,2016,10,28,13,6.57
2016-10-28 14:00:00,492.56,50.50,30.37,98.67,87.90,4.31,140.50,2016,10,28,14,6.20
2016-10-28 15:00:00,268.13,48.50,30.38,100.83,96.27,3.75,200.50,2016,10,28,15,5.59
2016-10-28 16:00:00,207.01,48.33,30.38,100.42,97.62,4.40,260.50,2016,10,28,16,5.33
2016-10-28 17:00:00,41.66,46.50,30.39,100.25,99.04,3.84,320.50,2016,10,28,17,3.73
2016-10-28 18:00:00,1.33,45.25,30.40,100.42,87.82,4.87,380.50,2016,10,28,18,0.29
2016-10-28 19:00:00,1.20,43.75,30.41,98.42,124.74,5.53,440.50,2016,10,28,19,0.19
2016-10-28 20:00:00,1.20,43.17,30.43,75.83,134.59,6.56,500.50,2016,10,28,20,0.18
2016-10-28 21:00:00,1.20,42.58,30.43,67.08,128.05,6.37,560.50,2016,10,28,21,0.18
2016-10-28 22:00:00,1.20,42.67,30.43,78.92,154.26,5.62,620.50,2016,10,28,22,0.18
2016-10-28 23:00:00,1.20,43.92,30.42,92.25,153.15,8.15,680.50,2016,10,28,23,0.19
2016-10-29 00:00:00,1.20,44.08,30.41,97.25,154.36,5.62,698.50,2016,10,29,0,0.19
2016-10-29 01:00:00,1.20,43.67,30.39,94.42,133.08,7.40,638.50,2016,10,29,1,0.18
2016-10-29 02:00:00,1.21,43.00,30.39,98.92,129.42,7.50,578.50,2016,10,29,2,0.19
2016-10-29 03:00:00,1.20,44.17,30.38,98.92,135.85,7.78,518.50,2016,10,29,3,0.19
2016-10-29 04:00:00,1.21,45.17,30.38,101.00,147.34,7.12,458.50,2016,10,29,4,0.19
2016-10-29 05:00:00,1.21,46.67,30.39,101.92,145.22,6.93,398.50,2016,10,29,5,0.19
2016-10-29 06:00:00,16.36,47.00,30.40,102.00,132.19,8.25,338.50,2016,10,29,6,2.79
2016-10-29 07:00:00,81.81,47.92,30.41,102.00,123.04,4.22,278.50,2016,10,29,7,4.40
2016-10-29 08:00:00,197.56,49.00,30.43,102.00,79.55,3.75,218.50,2016,10,29,8,5.29
2016-10-29 09:00:00,402.57,49.83,30.44,102.00,85.54,6.18,158.50,2016,10,29,9,6.00
2016-10-29 10:00:00,425.83,51.25,30.44,102.00,69.14,5.91,98.50,2016,10,29,10,6.05
2016-10-29 11:00:00,531.22,51.33,30.42,101.83,81.15,6.37,38.50,2016,10,29,11,6.28
2016-10-29 12:00:00,375.52,50.83,30.41,101.83,94.21,5.81,21.83,2016,10,29,12,5.93
2016-10-29 13:00:00,388.64,50.75,30.40,102.00,58.78,4.41,80.50,2016,10,29,13,5.96
2016-10-29 14:00:00,412.06,51.08,30.39,102.00,71.46,5.53,140.50,2016,10,29,14,6.02
2016-10-29 15:00:00,251.47,50.33,30.39,102.00,114.57,6.56,200.50,2016,10,29,15,5.53
2016-10-29 16:00:00,110.71,49.00,30.40,102.00,79.36,5.90,260.50,2016,10,29,16,4.71
2016-10-29 17:00:00,43.57,48.00,30.42,102.00,113.25,6.37,320.50,2016,10,29,17,3.77
2016-10-29 18:00:00,1.22,48.08,30.43,102.00,127.39,6.37,380.50,2016,10,29,18,0.20
2016-10-29 19:00:00,1.22,48.00,30.44,102.00,100.58,5.53,440.50,2016,10,29,19,0.20
2016-10-29 20:00:00,1.22,48.00,30.45,102.00,118.95,7.03,500.50,2016,10,29,20,0.20
2016-10-29 21:00:00,1.22,47.33,30.46,102.00,131.61,5.34,560.50,2016,10,29,21,0.20
2016-10-29 22:00:00,1.22,47.50,30.45,102.00,130.76,5.34,620.50,2016,10,29,22,0.20
2016-10-29 23:00:00,1.21,47.50,30.45,102.00,121.77,5.53,680.50,2016,10,29,23,0.19
2016-10-30 00:00:00,1.22,46.45,30.44,102.00,149.49,6.24,696.45,2016,10,30,0,0.20
2016-10-30 01:00:00,1.22,47.17,30.42,102.00,145.25,5.62,638.50,2016,10,30,1,0.19
2016-10-30 02:00:00,1.22,48.00,30.42,102.00,124.48,6.75,578.50,2016,10,30,2,0.20
2016-10-30 03:00:00,1.22,48.00,30.40,102.00,125.54,5.72,518.50,2016,10,30,3,0.20
2016-10-30 04:00:00,1.22,48.00,30.40,102.00,115.76,3.75,458.50,2016,10,30,4,0.20
2016-10-30 05:00:00,1.22,47.67,30.41,102.00,117.86,6.56,398.50,2016,10,30,5,0.20
2016-10-30 06:00:00,6.49,48.00,30.43,102.00,135.93,6.47,338.50,2016,10,30,6,1.87
2016-10-30 07:00:00,69.06,47.92,30.45,102.00,122.03,5.90,278.50,2016,10,30,7,4.24
2016-10-30 08:00:00,150.67,48.83,30.46,102.67,81.76,4.50,218.50,2016,10,30,8,5.02
2016-10-30 09:00:00,286.19,49.58,30.47,102.17,116.14,6.56,158.50,2016,10,30,9,5.66
2016-10-30 10:00:00,492.43,49.08,30.47,102.00,94.46,7.78,98.50,2016,10,30,10,6.20
2016-10-30 11:00:00,689.83,51.58,30.46,97.33,101.83,7.87,38.50,2016,10,30,11,6.54
2016-10-30 12:00:00,773.28,53.42,30.45,94.33,88.71,6.93,22.67,2016,10,30,12,6.65
2016-10-30 13:00:00,438.25,53.83,30.44,96.42,67.80,6.28,81.50,2016,10,30,13,6.08
2016-10-30 14:00:00,320.53,51.42,30.43,101.08,72.18,8.44,141.50,2016,10,30,14,5.77
2016-10-30 15:00:00,231.88,50.92,30.43,101.92,94.08,7.31,201.50,2016,10,30,15,5.45
2016-10-30 16:00:00,119.40,49.08,30.44,102.00,75.71,6.09,261.50,2016,10,30,16,4.78
2016-10-30 17:00:00,16.18,48.00,30.45,102.00,119.04,4.50,321.50,2016,10,30,17,2.78
2016-10-30 18:00:00,1.23,48.00,30.46,102.00,109.42,4.78,381.50,2016,10,30,18,0.21
2016-10-30 19:00:00,1.22,47.67,30.48,102.00,80.47,4.59,441.50,2016,10,30,19,0.20
2016-10-30 20:00:00,1.22,44.83,30.50,102.00,123.12,8.15,501.50,2016,10,30,20,0.20
2016-10-30 21:00:00,1.21,44.33,30.50,100.33,143.96,10.87,561.50,2016,10,30,21,0.19
2016-10-30 22:00:00,1.21,46.17,30.50,101.00,144.69,7.96,621.50,2016,10,30,22,0.19
2016-10-30 23:00:00,1.22,46.67,30.50,101.50,145.18,6.28,681.50,2016,10,30,23,0.20
2016-10-31 00:00:00,1.22,46.00,30.49,100.73,131.95,9.20,696.45,2016,10,31,0,0.20
2016-10-31 01:00:00,1.23,47.00,30.48,100.92,150.62,7.78,638.50,2016,10,31,1,0.21
2016-10-31 02:00:00,1.22,46.75,30.47,97.92,148.67,7.40,578.50,2016,10,31,2,0.20
2016-10-31 03:00:00,1.24,46.75,30.46,98.75,149.05,7.97,518.50,2016,10,31,3,0.21
2016-10-31 04:00:00,1.22,46.50,30.46,98.50,144.37,8.43,458.50,2016,10,31,4,0.20
2016-10-31 05:00:00,1.22,46.42,30.46,91.00,159.25,9.19,398.50,2016,10,31,5,0.20
2016-10-31 06:00:00,14.39,48.42,30.47,99.67,141.84,9.09,338.50,2016,10,31,6,2.67
2016-10-31 07:00:00,107.58,49.50,30.49,100.92,160.20,6.28,278.50,2016,10,31,7,4.68
2016-10-31 08:00:00,298.17,50.42,30.50,100.92,116.11,7.12,218.50,2016,10,31,8,5.70
2016-10-31 09:00:00,635.30,53.08,30.51,94.00,78.76,6.18,158.50,2016,10,31,9,6.45
2016-10-31 10:00:00,751.20,53.83,30.50,90.75,76.99,6.84,98.50,2016,10,31,10,6.62
2016-10-31 11:00:00,701.70,53.42,30.48,92.42,60.69,6.28,38.50,2016,10,31,11,6.55
2016-10-31 12:00:00,449.98,52.50,30.47,91.00,76.89,8.44,22.67,2016,10,31,12,6.11
2016-10-31 13:00:00,587.73,52.83,30.44,88.92,68.08,8.25,81.50,2016,10,31,13,6.38
2016-10-31 14:00:00,439.77,52.17,30.43,94.58,109.95,7.21,141.50,2016,10,31,14,6.09
2016-10-31 15:00:00,484.58,53.33,30.43,82.17,101.46,4.87,201.50,2016,10,31,15,6.18
2016-10-31 16:00:00,154.90,49.25,30.44,93.25,69.77,4.87,261.50,2016,10,31,16,5.04
2016-10-31 17:00:00,23.61,47.00,30.45,97.75,84.64,5.06,321.50,2016,10,31,17,3.16
2016-10-31 18:00:00,1.26,46.67,30.46,86.75,120.43,7.59,381.50,2016,10,31,18,0.24
2016-10-31 19:00:00,1.23,46.17,30.47,91.33,144.40,6.00,441.50,2016,10,31,19,0.21
2016-10-31 20:00:00,1.27,46.67,30.48,78.92,111.24,4.12,501.50,2016,10,31,20,0.24
2016-10-31 21:00:00,1.27,45.33,30.49,91.75,134.27,5.62,561.50,2016,10,31,21,0.24
2016-10-31 22:00:00,1.23,45.42,30.49,89.83,146.25,7.97,621.50,2016,10,31,22,0.20
2016-10-31 23:00:00,1.26,46.83,30.48,63.33,143.29,5.71,681.50,2016,10,31,23,0.23
2016-11-01 00:00:00,1.27,46.55,30.47,55.18,157.07,5.62,696.45,2016,11,1,0,0.24
2016-11-01 01:00:00,1.26,46.42,30.46,54.50,138.22,5.62,638.50,2016,11,1,1,0.24
2016-11-01 02:00:00,1.25,44.33,30.45,71.08,153.54,6.18,578.50,2016,11,1,2,0.22
2016-11-01 03:00:00,1.25,44.42,30.45,90.50,153.15,6.93,518.50,2016,11,1,3,0.22
2016-11-01 04:00:00,1.26,45.33,30.45,71.33,163.98,6.28,458.50,2016,11,1,4,0.23
2016-11-01 05:00:00,1.25,44.50,30.45,62.92,165.07,6.00,398.50,2016,11,1,5,0.22
2016-11-01 06:00:00,8.25,44.92,30.46,59.50,165.17,7.50,338.50,2016,11,1,6,2.11
2016-11-01 07:00:00,83.02,45.67,30.48,57.33,168.30,6.93,278.50,2016,11,1,7,4.42
2016-11-01 08:00:00,391.82,50.75,30.49,45.58,147.23,5.15,218.50,2016,11,1,8,5.97
2016-11-01 09:00:00,444.66,56.83,30.50,33.42,82.32,4.87,158.50,2016,11,1,9,6.10
2016-11-01 10:00:00,671.71,58.00,30.50,33.92,99.75,6.00,98.50,2016,11,1,10,6.51
2016-11-01 11:00:00,633.29,57.50,30.48,41.83,65.72,4.50,38.50,2016,11,1,11,6.45
2016-11-01 12:00:00,766.86,58.00,30.47,43.33,84.49,4.78,22.67,2016,11,1,12,6.64
2016-11-01 13:00:00,484.17,58.25,30.45,39.50,90.86,6.84,81.50,2016,11,1,13,6.18
2016-11-01 14:00:00,574.01,57.42,30.44,41.08,90.64,6.84,141.50,2016,11,1,14,6.35
2016-11-01 15:00:00,548.86,57.58,30.44,42.67,68.51,5.15,201.50,2016,11,1,15,6.31
2016-11-01 16:00:00,188.12,55.08,30.44,56.67,75.74,4.22,261.50,2016,11,1,16,5.24
2016-11-01 17:00:00,63.63,53.50,30.45,41.33,128.58,3.75,321.50,2016,11,1,17,4.15
2016-11-01 18:00:00,1.30,49.83,30.46,41.25,151.06,6.18,381.50,2016,11,1,18,0.26
2016-11-01 19:00:00,1.24,47.33,30.47,45.17,154.52,5.53,441.50,2016,11,1,19,0.22
2016-11-01 20:00:00,1.24,45.08,30.48,48.83,155.14,7.59,501.50,2016,11,1,20,0.22
2016-11-01 21:00:00,1.24,44.33,30.49,53.42,158.17,6.65,561.50,2016,11,1,21,0.21
2016-11-01 22:00:00,1.24,44.00,30.49,48.58,175.91,8.25,621.50,2016,11,1,22,0.22
2016-11-01 23:00:00,1.24,44.50,30.49,42.50,169.74,7.03,681.50,2016,11,1,23,0.21
2016-11-02 00:00:00,1.24,43.45,30.47,42.64,168.88,7.67,696.45,2016,11,2,0,0.22
2016-11-02 01:00:00,1.23,43.00,30.46,42.42,173.63,8.06,638.50,2016,11,2,1,0.21
